"","bins","chr","mark"
"18746",574,"1","ScnbKXS_14162-HRSCAF-16520_12906284"
"18747",574,"1","ScnbKXS_14162-HRSCAF-16520_12919047"
"18748",574,"1","ScnbKXS_14162-HRSCAF-16520_13151707"
"18749",575,"1","ScnbKXS_14162-HRSCAF-16520_12350427"
"18750",575,"1","ScnbKXS_14162-HRSCAF-16520_12522684"
"18751",575,"1","ScnbKXS_14162-HRSCAF-16520_12523500"
"18752",575,"1","ScnbKXS_14162-HRSCAF-16520_12524129"
"18753",575,"1","ScnbKXS_14162-HRSCAF-16520_12549335"
"18754",575,"1","ScnbKXS_14162-HRSCAF-16520_12743132"
"18755",575,"1","ScnbKXS_14162-HRSCAF-16520_12743189"
"18756",575,"1","ScnbKXS_14162-HRSCAF-16520_12743303"
"18757",575,"1","ScnbKXS_14162-HRSCAF-16520_12743386"
"18758",575,"1","ScnbKXS_14162-HRSCAF-16520_12743544"
"18759",575,"1","ScnbKXS_14162-HRSCAF-16520_12743872"
"18760",576,"1","ScnbKXS_14162-HRSCAF-16520_13155976"
"18761",576,"1","ScnbKXS_14162-HRSCAF-16520_13156073"
"18762",577,"1","ScnbKXS_14162-HRSCAF-16520_13236929"
"18763",577,"1","ScnbKXS_14162-HRSCAF-16520_13236794"
"18764",577,"1","ScnbKXS_14162-HRSCAF-16520_13237129"
"18765",577,"1","ScnbKXS_14162-HRSCAF-16520_13369631"
"18766",577,"1","ScnbKXS_14162-HRSCAF-16520_13374523"
"18767",577,"1","ScnbKXS_14162-HRSCAF-16520_13374859"
"18768",578,"1","ScnbKXS_14162-HRSCAF-16520_13237866"
"18769",578,"1","ScnbKXS_14162-HRSCAF-16520_13236980"
"18770",578,"1","ScnbKXS_14162-HRSCAF-16520_13237343"
"18771",578,"1","ScnbKXS_14162-HRSCAF-16520_13237533"
"18772",578,"1","ScnbKXS_14162-HRSCAF-16520_13237593"
"18773",578,"1","ScnbKXS_14162-HRSCAF-16520_13239002"
"18774",578,"1","ScnbKXS_14162-HRSCAF-16520_13239253"
"18775",578,"1","ScnbKXS_14162-HRSCAF-16520_13240418"
"18776",578,"1","ScnbKXS_14162-HRSCAF-16520_13240439"
"18777",578,"1","ScnbKXS_14162-HRSCAF-16520_13250615"
"18778",579,"1","ScnbKXS_14162-HRSCAF-16520_13239453"
"18779",579,"1","ScnbKXS_14162-HRSCAF-16520_13239271"
"18780",579,"1","ScnbKXS_14162-HRSCAF-16520_13252265"
"18781",579,"1","ScnbKXS_14162-HRSCAF-16520_13369150"
"18782",579,"1","ScnbKXS_14162-HRSCAF-16520_13369214"
"18783",579,"1","ScnbKXS_14162-HRSCAF-16520_13369448"
"18784",579,"1","ScnbKXS_14162-HRSCAF-16520_13370407"
"18785",579,"1","ScnbKXS_14162-HRSCAF-16520_13370524"
"18786",579,"1","ScnbKXS_14162-HRSCAF-16520_13370527"
"18787",579,"1","ScnbKXS_14162-HRSCAF-16520_13370575"
"18788",579,"1","ScnbKXS_14162-HRSCAF-16520_13370986"
"18789",579,"1","ScnbKXS_14162-HRSCAF-16520_13371268"
"18790",579,"1","ScnbKXS_14162-HRSCAF-16520_13372507"
"18791",579,"1","ScnbKXS_14162-HRSCAF-16520_13373465"
"18792",580,"1","ScnbKXS_14162-HRSCAF-16520_13807407"
"18793",580,"1","ScnbKXS_14162-HRSCAF-16520_13810666"
"18794",580,"1","ScnbKXS_14162-HRSCAF-16520_13810690"
"18795",580,"1","ScnbKXS_14162-HRSCAF-16520_13810693"
"18796",581,"1","ScnbKXS_14162-HRSCAF-16520_13810627"
"18797",581,"1","ScnbKXS_14162-HRSCAF-16520_13810813"
"18798",581,"1","ScnbKXS_14162-HRSCAF-16520_13810848"
"18799",582,"1","ScnbKXS_14162-HRSCAF-16520_14386933"
"18800",582,"1","ScnbKXS_14162-HRSCAF-16520_14386684"
"18801",583,"1","ScnbKXS_14162-HRSCAF-16520_14386924"
"18802",583,"1","ScnbKXS_14162-HRSCAF-16520_14387248"
"18803",584,"1","ScnbKXS_14162-HRSCAF-16520_14623121"
"18804",584,"1","ScnbKXS_14162-HRSCAF-16520_14436200"
"18805",584,"1","ScnbKXS_14162-HRSCAF-16520_14436456"
"18806",584,"1","ScnbKXS_14162-HRSCAF-16520_14437921"
"18807",584,"1","ScnbKXS_14162-HRSCAF-16520_14627708"
"18808",584,"1","ScnbKXS_14162-HRSCAF-16520_15092535"
"18809",585,"1","ScnbKXS_14162-HRSCAF-16520_14436073"
"18810",585,"1","ScnbKXS_14162-HRSCAF-16520_14438664"
"18811",585,"1","ScnbKXS_14162-HRSCAF-16520_14623043"
"18812",585,"1","ScnbKXS_14162-HRSCAF-16520_14624209"
"18813",585,"1","ScnbKXS_14162-HRSCAF-16520_15092824"
"18814",586,"1","ScnbKXS_14162-HRSCAF-16520_15423731"
"18815",586,"1","ScnbKXS_14162-HRSCAF-16520_15423491"
"18816",586,"1","ScnbKXS_14162-HRSCAF-16520_15777920"
"18817",586,"1","ScnbKXS_14162-HRSCAF-16520_15779336"
"18818",586,"1","ScnbKXS_14162-HRSCAF-16520_15841442"
"18819",586,"1","ScnbKXS_14162-HRSCAF-16520_15841448"
"18820",587,"1","ScnbKXS_14162-HRSCAF-16520_15423368"
"18821",587,"1","ScnbKXS_14162-HRSCAF-16520_15779594"
"18822",587,"1","ScnbKXS_14162-HRSCAF-16520_15780237"
"18823",587,"1","ScnbKXS_14162-HRSCAF-16520_15841445"
"18824",587,"1","ScnbKXS_14162-HRSCAF-16520_15841896"
"18825",588,"1","ScnbKXS_14162-HRSCAF-16520_16392844"
"18826",588,"1","ScnbKXS_14162-HRSCAF-16520_16393925"
"18827",589,"1","ScnbKXS_14162-HRSCAF-16520_16849842"
"18828",589,"1","ScnbKXS_14162-HRSCAF-16520_16849843"
"18829",590,"1","ScnbKXS_14162-HRSCAF-16520_17296941"
"18830",590,"1","ScnbKXS_14162-HRSCAF-16520_17293722"
"18831",590,"1","ScnbKXS_14162-HRSCAF-16520_17294473"
"18832",590,"1","ScnbKXS_14162-HRSCAF-16520_17294480"
"18833",590,"1","ScnbKXS_14162-HRSCAF-16520_17294562"
"18834",590,"1","ScnbKXS_14162-HRSCAF-16520_17295410"
"18835",590,"1","ScnbKXS_14162-HRSCAF-16520_17296996"
"18836",590,"1","ScnbKXS_14162-HRSCAF-16520_17344290"
"18837",590,"1","ScnbKXS_14162-HRSCAF-16520_17344599"
"18838",590,"1","ScnbKXS_14162-HRSCAF-16520_17344751"
"18839",590,"1","ScnbKXS_14162-HRSCAF-16520_17351072"
"18840",590,"1","ScnbKXS_14162-HRSCAF-16520_17351836"
"18841",590,"1","ScnbKXS_14162-HRSCAF-16520_17351854"
"18842",590,"1","ScnbKXS_14162-HRSCAF-16520_17351893"
"18843",590,"1","ScnbKXS_14162-HRSCAF-16520_17433639"
"18844",590,"1","ScnbKXS_14162-HRSCAF-16520_17696487"
"18845",591,"1","ScnbKXS_14162-HRSCAF-16520_17342756"
"18846",591,"1","ScnbKXS_14162-HRSCAF-16520_17294286"
"18847",591,"1","ScnbKXS_14162-HRSCAF-16520_17294422"
"18848",591,"1","ScnbKXS_14162-HRSCAF-16520_17294565"
"18849",591,"1","ScnbKXS_14162-HRSCAF-16520_17294898"
"18850",591,"1","ScnbKXS_14162-HRSCAF-16520_17295081"
"18851",591,"1","ScnbKXS_14162-HRSCAF-16520_17295165"
"18852",591,"1","ScnbKXS_14162-HRSCAF-16520_17295738"
"18853",591,"1","ScnbKXS_14162-HRSCAF-16520_17295771"
"18854",591,"1","ScnbKXS_14162-HRSCAF-16520_17295858"
"18855",591,"1","ScnbKXS_14162-HRSCAF-16520_17343017"
"18856",591,"1","ScnbKXS_14162-HRSCAF-16520_17344494"
"18857",591,"1","ScnbKXS_14162-HRSCAF-16520_17344773"
"18858",591,"1","ScnbKXS_14162-HRSCAF-16520_17347730"
"18859",591,"1","ScnbKXS_14162-HRSCAF-16520_17348986"
"18860",591,"1","ScnbKXS_14162-HRSCAF-16520_17349710"
"18861",591,"1","ScnbKXS_14162-HRSCAF-16520_17430143"
"18862",591,"1","ScnbKXS_14162-HRSCAF-16520_17430866"
"18863",591,"1","ScnbKXS_14162-HRSCAF-16520_17433406"
"18864",592,"1","ScnbKXS_14162-HRSCAF-16520_18529515"
"18865",592,"1","ScnbKXS_14162-HRSCAF-16520_18461174"
"18866",592,"1","ScnbKXS_14162-HRSCAF-16520_18529530"
"18867",592,"1","ScnbKXS_14162-HRSCAF-16520_18529544"
"18868",592,"1","ScnbKXS_14162-HRSCAF-16520_18529958"
"18869",592,"1","ScnbKXS_14162-HRSCAF-16520_18532825"
"18870",592,"1","ScnbKXS_14162-HRSCAF-16520_18532981"
"18871",592,"1","ScnbKXS_14162-HRSCAF-16520_18533075"
"18872",592,"1","ScnbKXS_14162-HRSCAF-16520_18533086"
"18873",592,"1","ScnbKXS_14162-HRSCAF-16520_18533144"
"18874",593,"1","ScnbKXS_14162-HRSCAF-16520_18531301"
"18875",593,"1","ScnbKXS_14162-HRSCAF-16520_18533019"
"18876",593,"1","ScnbKXS_14162-HRSCAF-16520_18533110"
"18877",593,"1","ScnbKXS_14162-HRSCAF-16520_18533141"
"18878",594,"1","ScnbKXS_14162-HRSCAF-16520_18816380"
"18879",594,"1","ScnbKXS_14162-HRSCAF-16520_18816368"
"18880",595,"1","ScnbKXS_14162-HRSCAF-16520_18818489"
"18881",595,"1","ScnbKXS_14162-HRSCAF-16520_18816563"
"18882",595,"1","ScnbKXS_14162-HRSCAF-16520_18817868"
"18883",595,"1","ScnbKXS_14162-HRSCAF-16520_18817880"
"18884",595,"1","ScnbKXS_14162-HRSCAF-16520_18817881"
"18885",595,"1","ScnbKXS_14162-HRSCAF-16520_18817940"
"18886",595,"1","ScnbKXS_14162-HRSCAF-16520_18817961"
"18887",596,"1","ScnbKXS_14162-HRSCAF-16520_19134966"
"18888",596,"1","ScnbKXS_14162-HRSCAF-16520_19144324"
"18889",596,"1","ScnbKXS_14162-HRSCAF-16520_19144954"
"18890",597,"1","ScnbKXS_14162-HRSCAF-16520_19242591"
"18891",597,"1","ScnbKXS_14162-HRSCAF-16520_19244366"
"18892",597,"1","ScnbKXS_14162-HRSCAF-16520_19244417"
"18893",598,"1","ScnbKXS_14162-HRSCAF-16520_19305723"
"18894",598,"1","ScnbKXS_14162-HRSCAF-16520_19303822"
"18895",598,"1","ScnbKXS_14162-HRSCAF-16520_19305465"
"18896",598,"1","ScnbKXS_14162-HRSCAF-16520_19306177"
"18897",599,"1","ScnbKXS_14162-HRSCAF-16520_19305105"
"18898",599,"1","ScnbKXS_14162-HRSCAF-16520_19375450"
"18899",599,"1","ScnbKXS_14162-HRSCAF-16520_19375806"
"18900",600,"1","ScnbKXS_14162-HRSCAF-16520_19919566"
"18901",600,"1","ScnbKXS_14162-HRSCAF-16520_19810815"
"18902",600,"1","ScnbKXS_14162-HRSCAF-16520_19813782"
"18903",600,"1","ScnbKXS_14162-HRSCAF-16520_19918537"
"18904",600,"1","ScnbKXS_14162-HRSCAF-16520_19976967"
"18905",600,"1","ScnbKXS_14162-HRSCAF-16520_20174344"
"18906",600,"1","ScnbKXS_14162-HRSCAF-16520_20174364"
"18907",600,"1","ScnbKXS_14162-HRSCAF-16520_20174372"
"18908",600,"1","ScnbKXS_14162-HRSCAF-16520_20175362"
"18909",600,"1","ScnbKXS_14162-HRSCAF-16520_25076193"
"18910",601,"1","ScnbKXS_14162-HRSCAF-16520_19899843"
"18911",601,"1","ScnbKXS_14162-HRSCAF-16520_19813245"
"18912",601,"1","ScnbKXS_14162-HRSCAF-16520_19813251"
"18913",601,"1","ScnbKXS_14162-HRSCAF-16520_19891614"
"18914",601,"1","ScnbKXS_14162-HRSCAF-16520_19918897"
"18915",601,"1","ScnbKXS_14162-HRSCAF-16520_20039058"
"18916",601,"1","ScnbKXS_14162-HRSCAF-16520_20039610"
"18917",601,"1","ScnbKXS_14162-HRSCAF-16520_20040304"
"18918",601,"1","ScnbKXS_14162-HRSCAF-16520_20040440"
"18919",602,"1","ScnbKXS_14162-HRSCAF-16520_19892745"
"18920",602,"1","ScnbKXS_14162-HRSCAF-16520_19892716"
"18921",602,"1","ScnbKXS_14162-HRSCAF-16520_19919269"
"18922",602,"1","ScnbKXS_14162-HRSCAF-16520_19919338"
"18923",603,"1","ScnbKXS_14162-HRSCAF-16520_20671902"
"18924",603,"1","ScnbKXS_14162-HRSCAF-16520_20538363"
"18925",603,"1","ScnbKXS_14162-HRSCAF-16520_20665214"
"18926",603,"1","ScnbKXS_14162-HRSCAF-16520_20669171"
"18927",603,"1","ScnbKXS_14162-HRSCAF-16520_20669831"
"18928",603,"1","ScnbKXS_14162-HRSCAF-16520_20670677"
"18929",604,"1","ScnbKXS_14162-HRSCAF-16520_20755077"
"18930",604,"1","ScnbKXS_14162-HRSCAF-16520_20740576"
"18931",605,"1","ScnbKXS_14162-HRSCAF-16520_20805484"
"18932",605,"1","ScnbKXS_14162-HRSCAF-16520_20755341"
"18933",606,"1","ScnbKXS_14162-HRSCAF-16520_21003555"
"18934",606,"1","ScnbKXS_14162-HRSCAF-16520_21003556"
"18935",606,"1","ScnbKXS_14162-HRSCAF-16520_21003596"
"18936",606,"1","ScnbKXS_14162-HRSCAF-16520_21013633"
"18937",606,"1","ScnbKXS_14162-HRSCAF-16520_21015519"
"18938",606,"1","ScnbKXS_14162-HRSCAF-16520_21015522"
"18939",606,"1","ScnbKXS_14162-HRSCAF-16520_21015732"
"18940",606,"1","ScnbKXS_14162-HRSCAF-16520_21015852"
"18941",606,"1","ScnbKXS_14162-HRSCAF-16520_21015885"
"18942",606,"1","ScnbKXS_14162-HRSCAF-16520_21015899"
"18943",606,"1","ScnbKXS_14162-HRSCAF-16520_21016410"
"18944",606,"1","ScnbKXS_14162-HRSCAF-16520_21017216"
"18945",606,"1","ScnbKXS_14162-HRSCAF-16520_21017463"
"18946",606,"1","ScnbKXS_14162-HRSCAF-16520_21606082"
"18947",607,"1","ScnbKXS_14162-HRSCAF-16520_21002268"
"18948",607,"1","ScnbKXS_14162-HRSCAF-16520_21003602"
"18949",607,"1","ScnbKXS_14162-HRSCAF-16520_21003654"
"18950",607,"1","ScnbKXS_14162-HRSCAF-16520_21003663"
"18951",607,"1","ScnbKXS_14162-HRSCAF-16520_21003666"
"18952",607,"1","ScnbKXS_14162-HRSCAF-16520_21016337"
"18953",607,"1","ScnbKXS_14162-HRSCAF-16520_21016365"
"18954",607,"1","ScnbKXS_14162-HRSCAF-16520_21016479"
"18955",607,"1","ScnbKXS_14162-HRSCAF-16520_21523512"
"18956",607,"1","ScnbKXS_14162-HRSCAF-16520_21525243"
"18957",607,"1","ScnbKXS_14162-HRSCAF-16520_21525377"
"18958",608,"1","ScnbKXS_14162-HRSCAF-16520_22035194"
"18959",608,"1","ScnbKXS_14162-HRSCAF-16520_22035487"
"18960",608,"1","ScnbKXS_14162-HRSCAF-16520_22035508"
"18961",608,"1","ScnbKXS_14162-HRSCAF-16520_22035689"
"18962",608,"1","ScnbKXS_14162-HRSCAF-16520_22035704"
"18963",608,"1","ScnbKXS_14162-HRSCAF-16520_22036143"
"18964",609,"1","ScnbKXS_14162-HRSCAF-16520_22264654"
"18965",609,"1","ScnbKXS_14162-HRSCAF-16520_22265151"
"18966",609,"1","ScnbKXS_14162-HRSCAF-16520_22266024"
"18967",609,"1","ScnbKXS_14162-HRSCAF-16520_22266050"
"18968",609,"1","ScnbKXS_14162-HRSCAF-16520_22266092"
"18969",609,"1","ScnbKXS_14162-HRSCAF-16520_22680510"
"18970",609,"1","ScnbKXS_14162-HRSCAF-16520_22680699"
"18971",609,"1","ScnbKXS_14162-HRSCAF-16520_22680896"
"18972",610,"1","ScnbKXS_14162-HRSCAF-16520_22586851"
"18973",610,"1","ScnbKXS_14162-HRSCAF-16520_22266433"
"18974",610,"1","ScnbKXS_14162-HRSCAF-16520_22586815"
"18975",610,"1","ScnbKXS_14162-HRSCAF-16520_22586899"
"18976",610,"1","ScnbKXS_14162-HRSCAF-16520_22680420"
"18977",611,"1","ScnbKXS_14162-HRSCAF-16520_22372607"
"18978",611,"1","ScnbKXS_14162-HRSCAF-16520_22372483"
"18979",611,"1","ScnbKXS_14162-HRSCAF-16520_22372504"
"18980",611,"1","ScnbKXS_14162-HRSCAF-16520_22379189"
"18981",612,"1","ScnbKXS_14162-HRSCAF-16520_22372597"
"18982",612,"1","ScnbKXS_14162-HRSCAF-16520_22379109"
"18983",613,"1","ScnbKXS_14162-HRSCAF-16520_22680105"
"18984",613,"1","ScnbKXS_14162-HRSCAF-16520_22680441"
"18985",614,"1","ScnbKXS_14162-HRSCAF-16520_22744635"
"18986",614,"1","ScnbKXS_14162-HRSCAF-16520_22744672"
"18987",614,"1","ScnbKXS_14162-HRSCAF-16520_22744693"
"18988",614,"1","ScnbKXS_14162-HRSCAF-16520_22744694"
"18989",615,"1","ScnbKXS_14162-HRSCAF-16520_23288764"
"18990",615,"1","ScnbKXS_14162-HRSCAF-16520_23176400"
"18991",615,"1","ScnbKXS_14162-HRSCAF-16520_23294073"
"18992",615,"1","ScnbKXS_14162-HRSCAF-16520_23295476"
"18993",615,"1","ScnbKXS_14162-HRSCAF-16520_23297832"
"18994",616,"1","ScnbKXS_14162-HRSCAF-16520_23222910"
"18995",616,"1","ScnbKXS_14162-HRSCAF-16520_23219253"
"18996",616,"1","ScnbKXS_14162-HRSCAF-16520_23219268"
"18997",616,"1","ScnbKXS_14162-HRSCAF-16520_23219925"
"18998",616,"1","ScnbKXS_14162-HRSCAF-16520_23220096"
"18999",616,"1","ScnbKXS_14162-HRSCAF-16520_23224454"
"19000",616,"1","ScnbKXS_14162-HRSCAF-16520_23224604"
"19001",616,"1","ScnbKXS_14162-HRSCAF-16520_23225468"
"19002",616,"1","ScnbKXS_14162-HRSCAF-16520_24094909"
"19003",616,"1","ScnbKXS_14162-HRSCAF-16520_24097014"
"19004",617,"1","ScnbKXS_14162-HRSCAF-16520_23224014"
"19005",617,"1","ScnbKXS_14162-HRSCAF-16520_23219919"
"19006",617,"1","ScnbKXS_14162-HRSCAF-16520_23220857"
"19007",617,"1","ScnbKXS_14162-HRSCAF-16520_24085192"
"19008",617,"1","ScnbKXS_14162-HRSCAF-16520_24086403"
"19009",617,"1","ScnbKXS_14162-HRSCAF-16520_24088282"
"19010",617,"1","ScnbKXS_14162-HRSCAF-16520_24095261"
"19011",617,"1","ScnbKXS_14162-HRSCAF-16520_24095439"
"19012",617,"1","ScnbKXS_14162-HRSCAF-16520_24096117"
"19013",617,"1","ScnbKXS_14162-HRSCAF-16520_24096125"
"19014",617,"1","ScnbKXS_14162-HRSCAF-16520_24197274"
"19015",618,"1","ScnbKXS_14162-HRSCAF-16520_23222650"
"19016",618,"1","ScnbKXS_14162-HRSCAF-16520_23220860"
"19017",618,"1","ScnbKXS_14162-HRSCAF-16520_23222757"
"19018",618,"1","ScnbKXS_14162-HRSCAF-16520_23222946"
"19019",618,"1","ScnbKXS_14162-HRSCAF-16520_23223142"
"19020",618,"1","ScnbKXS_14162-HRSCAF-16520_23224367"
"19021",618,"1","ScnbKXS_14162-HRSCAF-16520_23227735"
"19022",618,"1","ScnbKXS_14162-HRSCAF-16520_24085292"
"19023",618,"1","ScnbKXS_14162-HRSCAF-16520_24094935"
"19024",618,"1","ScnbKXS_14162-HRSCAF-16520_24094971"
"19025",618,"1","ScnbKXS_14162-HRSCAF-16520_24166054"
"19026",619,"1","ScnbKXS_14162-HRSCAF-16520_23288330"
"19027",619,"1","ScnbKXS_14162-HRSCAF-16520_23288838"
"19028",620,"1","ScnbKXS_14162-HRSCAF-16520_23341617"
"19029",620,"1","ScnbKXS_14162-HRSCAF-16520_23341801"
"19030",621,"1","ScnbKXS_14162-HRSCAF-16520_23629394"
"19031",621,"1","ScnbKXS_14162-HRSCAF-16520_23589769"
"19032",621,"1","ScnbKXS_14162-HRSCAF-16520_23629457"
"19033",621,"1","ScnbKXS_14162-HRSCAF-16520_23631073"
"19034",622,"1","ScnbKXS_14162-HRSCAF-16520_23617113"
"19035",622,"1","ScnbKXS_14162-HRSCAF-16520_23589900"
"19036",622,"1","ScnbKXS_14162-HRSCAF-16520_23590779"
"19037",622,"1","ScnbKXS_14162-HRSCAF-16520_23591785"
"19038",622,"1","ScnbKXS_14162-HRSCAF-16520_23592026"
"19039",622,"1","ScnbKXS_14162-HRSCAF-16520_23617966"
"19040",622,"1","ScnbKXS_14162-HRSCAF-16520_23618068"
"19041",622,"1","ScnbKXS_14162-HRSCAF-16520_23618095"
"19042",622,"1","ScnbKXS_14162-HRSCAF-16520_23618279"
"19043",622,"1","ScnbKXS_14162-HRSCAF-16520_23629637"
"19044",622,"1","ScnbKXS_14162-HRSCAF-16520_23630455"
"19045",622,"1","ScnbKXS_14162-HRSCAF-16520_23631174"
"19046",623,"1","ScnbKXS_14162-HRSCAF-16520_23604628"
"19047",623,"1","ScnbKXS_14162-HRSCAF-16520_23605875"
"19048",623,"1","ScnbKXS_14162-HRSCAF-16520_23631190"
"19049",624,"1","ScnbKXS_14162-HRSCAF-16520_23699768"
"19050",624,"1","ScnbKXS_14162-HRSCAF-16520_23692431"
"19051",624,"1","ScnbKXS_14162-HRSCAF-16520_23697509"
"19052",624,"1","ScnbKXS_14162-HRSCAF-16520_26405957"
"19053",624,"1","ScnbKXS_14162-HRSCAF-16520_26407508"
"19054",624,"1","ScnbKXS_14162-HRSCAF-16520_26408476"
"19055",624,"1","ScnbKXS_14162-HRSCAF-16520_26408915"
"19056",624,"1","ScnbKXS_14162-HRSCAF-16520_26411763"
"19057",624,"1","ScnbKXS_14162-HRSCAF-16520_26430449"
"19058",624,"1","ScnbKXS_14162-HRSCAF-16520_26739739"
"19059",624,"1","ScnbKXS_14162-HRSCAF-16520_26750941"
"19060",624,"1","ScnbKXS_14162-HRSCAF-16520_26750965"
"19061",624,"1","ScnbKXS_14162-HRSCAF-16520_26751906"
"19062",624,"1","ScnbKXS_14162-HRSCAF-16520_26752322"
"19063",624,"1","ScnbKXS_14162-HRSCAF-16520_26980378"
"19064",624,"1","ScnbKXS_14162-HRSCAF-16520_26986065"
"19065",624,"1","ScnbKXS_14162-HRSCAF-16520_27000238"
"19066",624,"1","ScnbKXS_14162-HRSCAF-16520_27100498"
"19067",624,"1","ScnbKXS_14162-HRSCAF-16520_27107139"
"19068",624,"1","ScnbKXS_14162-HRSCAF-16520_27376361"
"19069",624,"1","ScnbKXS_14162-HRSCAF-16520_27377413"
"19070",624,"1","ScnbKXS_14162-HRSCAF-16520_27385374"
"19071",624,"1","ScnbKXS_14162-HRSCAF-16520_27385392"
"19072",624,"1","ScnbKXS_14162-HRSCAF-16520_27676042"
"19073",624,"1","ScnbKXS_14162-HRSCAF-16520_28370560"
"19074",624,"1","ScnbKXS_14162-HRSCAF-16520_28370816"
"19075",624,"1","ScnbKXS_14162-HRSCAF-16520_28502339"
"19076",624,"1","ScnbKXS_14162-HRSCAF-16520_28504468"
"19077",624,"1","ScnbKXS_14162-HRSCAF-16520_28505902"
"19078",624,"1","ScnbKXS_14162-HRSCAF-16520_28593503"
"19079",624,"1","ScnbKXS_14162-HRSCAF-16520_28685497"
"19080",624,"1","ScnbKXS_14162-HRSCAF-16520_28687459"
"19081",624,"1","ScnbKXS_14162-HRSCAF-16520_28883542"
"19082",624,"1","ScnbKXS_14162-HRSCAF-16520_29257690"
"19083",624,"1","ScnbKXS_17162-HRSCAF-21394_26317266"
"19084",624,"1","ScnbKXS_17162-HRSCAF-21394_26317851"
"19085",624,"1","ScnbKXS_17266-HRSCAF-21558_19414819"
"19086",624,"1","ScnbKXS_17266-HRSCAF-21558_19545666"
"19087",624,"1","ScnbKXS_17266-HRSCAF-21558_19757531"
"19088",624,"1","ScnbKXS_17266-HRSCAF-21558_19760571"
"19089",624,"1","ScnbKXS_17266-HRSCAF-21558_20167516"
"19090",624,"1","ScnbKXS_17266-HRSCAF-21558_20425618"
"19091",624,"1","ScnbKXS_17266-HRSCAF-21558_20483614"
"19092",624,"1","ScnbKXS_17266-HRSCAF-21558_20483741"
"19093",624,"1","ScnbKXS_17266-HRSCAF-21558_20999997"
"19094",624,"1","ScnbKXS_17266-HRSCAF-21558_21000193"
"19095",624,"1","ScnbKXS_17266-HRSCAF-21558_21391940"
"19096",624,"1","ScnbKXS_17266-HRSCAF-21558_21482955"
"19097",624,"1","ScnbKXS_17266-HRSCAF-21558_21483365"
"19098",624,"1","ScnbKXS_17266-HRSCAF-21558_21484150"
"19099",624,"1","ScnbKXS_17266-HRSCAF-21558_21484465"
"19100",624,"1","ScnbKXS_17266-HRSCAF-21558_21484470"
"19101",624,"1","ScnbKXS_17266-HRSCAF-21558_21484521"
"19102",624,"1","ScnbKXS_17266-HRSCAF-21558_21485314"
"19103",624,"1","ScnbKXS_17266-HRSCAF-21558_21485335"
"19104",624,"1","ScnbKXS_17266-HRSCAF-21558_21485523"
"19105",624,"1","ScnbKXS_17266-HRSCAF-21558_21485605"
"19106",624,"1","ScnbKXS_17266-HRSCAF-21558_21486922"
"19107",624,"1","ScnbKXS_17266-HRSCAF-21558_21502874"
"19108",624,"1","ScnbKXS_17266-HRSCAF-21558_21503093"
"19109",624,"1","ScnbKXS_17266-HRSCAF-21558_21513028"
"19110",624,"1","ScnbKXS_17266-HRSCAF-21558_22014488"
"19111",624,"1","ScnbKXS_17266-HRSCAF-21558_22015011"
"19112",624,"1","ScnbKXS_17266-HRSCAF-21558_22015243"
"19113",624,"1","ScnbKXS_17266-HRSCAF-21558_23013202"
"19114",624,"1","ScnbKXS_17266-HRSCAF-21558_23013235"
"19115",624,"1","ScnbKXS_17266-HRSCAF-21558_23013268"
"19116",624,"1","ScnbKXS_17266-HRSCAF-21558_23013305"
"19117",624,"1","ScnbKXS_17266-HRSCAF-21558_23013451"
"19118",624,"1","ScnbKXS_17266-HRSCAF-21558_23085342"
"19119",624,"1","ScnbKXS_17266-HRSCAF-21558_23085346"
"19120",624,"1","ScnbKXS_17266-HRSCAF-21558_23085372"
"19121",624,"1","ScnbKXS_17266-HRSCAF-21558_23086357"
"19122",624,"1","ScnbKXS_17266-HRSCAF-21558_23086362"
"19123",624,"1","ScnbKXS_17266-HRSCAF-21558_23088314"
"19124",624,"1","ScnbKXS_17266-HRSCAF-21558_23167354"
"19125",624,"1","ScnbKXS_17266-HRSCAF-21558_23167454"
"19126",624,"1","ScnbKXS_17266-HRSCAF-21558_23169282"
"19127",624,"1","ScnbKXS_17266-HRSCAF-21558_23169306"
"19128",624,"1","ScnbKXS_17266-HRSCAF-21558_23169309"
"19129",624,"1","ScnbKXS_17266-HRSCAF-21558_23169369"
"19130",624,"1","ScnbKXS_17266-HRSCAF-21558_23169849"
"19131",624,"1","ScnbKXS_17266-HRSCAF-21558_23169885"
"19132",624,"1","ScnbKXS_17266-HRSCAF-21558_23169894"
"19133",624,"1","ScnbKXS_17266-HRSCAF-21558_23170287"
"19134",624,"1","ScnbKXS_17266-HRSCAF-21558_23722467"
"19135",624,"1","ScnbKXS_17266-HRSCAF-21558_24171240"
"19136",624,"1","ScnbKXS_17266-HRSCAF-21558_24172414"
"19137",624,"1","ScnbKXS_17266-HRSCAF-21558_24943121"
"19138",624,"1","ScnbKXS_17266-HRSCAF-21558_24943172"
"19139",624,"1","ScnbKXS_17266-HRSCAF-21558_25017278"
"19140",624,"1","ScnbKXS_17266-HRSCAF-21558_25017329"
"19141",624,"1","ScnbKXS_17266-HRSCAF-21558_26063528"
"19142",624,"1","ScnbKXS_17266-HRSCAF-21558_26170239"
"19143",624,"1","ScnbKXS_17266-HRSCAF-21558_26170456"
"19144",624,"1","ScnbKXS_17266-HRSCAF-21558_26172507"
