"","mark","chr","pos","neglog10P","missing","AA","AB","BB"
"586","ScnbKXS_17270-HRSCAF-21562_1988060","L.18",147.681549943278,20.8342039642708,0,0.582417582417582,0,0.417582417582418
"587","ScnbKXS_8864-HRSCAF-10361_293345","L.18",148.231022611247,19.8367583959436,0,0.571428571428571,0.010989010989011,0.417582417582418
"588","ScnbKXS_14671-HRSCAF-17105_96644","L.18",158.151759507711,12.6138419521678,0.010989010989011,0.588888888888889,0.2,0.211111111111111
"589","ScnbKXS_326-HRSCAF-382_4945719","L.18",169.554189082561,13.942761855828,0,0.582417582417582,0.417582417582418,0
"590","ScnbKXS_10416-HRSCAF-12138_101315","L.18",179.919965960617,30.8546488733992,0.032967032967033,0.795454545454545,0.204545454545455,0
"591","ScnbKXS_326-HRSCAF-382_2355922","L.18",180.469438628586,31.4521919450271,0.021978021978022,0.797752808988764,0.202247191011236,0
"592","ScnbKXS_17040-HRSCAF-21160_596086","L.18",191.933811964139,12.5384232724765,0.021978021978022,0.595505617977528,0.224719101123595,0.179775280898876
"593","ScnbKXS_11619-HRSCAF-13537_20881093","L.18",203.936125862772,33.1662582635895,0,0.791208791208791,0,0.208791208791209
"594","ScnbKXS_9024-HRSCAF-10545_310","L.18",206.236598330778,33.1662582635895,0,0.791208791208791,0,0.208791208791209
"595","ScnbKXS_9024-HRSCAF-10545_1079","L.18",216.946908847394,31.4433977364788,0,0.791208791208791,0.208791208791209,0
"596","ScnbKXS_14162-HRSCAF-16520_15322588","L.18",229.668721301021,31.4468686214491,0.032967032967033,0.784090909090909,0,0.215909090909091
"597","ScnbKXS_14162-HRSCAF-16520_15322213","L.18",229.668721301021,29.7539975046161,0.010989010989011,0.755555555555556,0,0.244444444444444
"598","ScnbKXS_11131-HRSCAF-12978_15941066","L.18",237.963156108947,22.4451284510908,0.032967032967033,0.647727272727273,0,0.352272727272727
"599","ScnbKXS_17272-HRSCAF-21564_1030340","L.19",0,5.92219748049889,0.032967032967033,0.477272727272727,0.272727272727273,0.25
"600","ScnbKXS_16922-HRSCAF-20910_11938612","L.19",2.04304785430579,5.55753762831139,0,0.461538461538462,0.274725274725275,0.263736263736264
"601","ScnbKXS_11131-HRSCAF-12978_13656109","L.2",0,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"602","ScnbKXS_11131-HRSCAF-12978_13630129","L.2",0,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"603","ScnbKXS_11131-HRSCAF-12978_13282720","L.2",0.549472667969379,10.2203968074565,0.010989010989011,0,0.488888888888889,0.511111111111111
"604","ScnbKXS_11131-HRSCAF-12978_12710133","L.2",1.09894533593876,10.347432009841,0.021978021978022,0,0.48314606741573,0.51685393258427
"605","ScnbKXS_11131-HRSCAF-12978_11288072","L.2",1.09894533593876,10.563855337284,0,0,0.483516483516484,0.516483516483517
"606","ScnbKXS_8601-HRSCAF-10046_109465","L.21",0,7.25571298214226,0.043956043956044,0,0.574712643678161,0.425287356321839
"607","ScnbKXS_5751-HRSCAF-6748_89932","L.21",0.549472667969379,7.42834462727925,0,0,0.582417582417582,0.417582417582418
"608","ScnbKXS_16380-HRSCAF-19763_171851","L.21",0.549472667969379,7.42834462727925,0,0,0.582417582417582,0.417582417582418
"609","ScnbKXS_17271-HRSCAF-21563_1040570","L.21",1.64855075349728,7.92468117802582,0,0,0.56043956043956,0.43956043956044
"610","ScnbKXS_16347-HRSCAF-19704_32488","L.21",1.64855075349728,7.92468117802582,0,0,0.56043956043956,0.43956043956044
"611","ScnbKXS_4250-HRSCAF-5006_1301585","L.21",2.19802342146666,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"612","ScnbKXS_6755-HRSCAF-7915_517141","L.21",2.19802342146666,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"613","ScnbKXS_448-HRSCAF-528_32639","L.21",3.29710150699456,7.66219550215023,0,0,0.571428571428571,0.428571428571429
"614","ScnbKXS_16761-HRSCAF-20580_241689","L.21",3.29710150699456,7.66219550215023,0,0,0.571428571428571,0.428571428571429
"615","ScnbKXS_17214-HRSCAF-21481_51071","L.21",4.50612829933008,6.89629685918784,0.043956043956044,0.0229885057471264,0.528735632183908,0.448275862068966
"616","ScnbKXS_16922-HRSCAF-20910_14133866","L.22",0,19.9942498014689,0,0.538461538461538,0,0.461538461538462
"617","ScnbKXS_17272-HRSCAF-21564_10514822","L.22",1.72482178717379,19.7169694784076,0.010989010989011,0.533333333333333,0,0.466666666666667
"618","ScnbKXS_8275-HRSCAF-9667_4537773","L.22",14.6420903676335,8.57373666746365,0,0.527472527472527,0.252747252747253,0.21978021978022
"619","ScnbKXS_16675-HRSCAF-20396_8479740","L.22",16.2910395624284,8.21580165490602,0,0.527472527472527,0.285714285714286,0.186813186813187
"620","ScnbKXS_16675-HRSCAF-20396_584272","L.22",25.9769529780027,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"621","ScnbKXS_8275-HRSCAF-9667_2083215","L.22",26.5264256459721,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"622","ScnbKXS_17272-HRSCAF-21564_11123980","L.22",27.0758983139414,12.096088353919,0.032967032967033,0.556818181818182,0.443181818181818,0
"623","ScnbKXS_17265-HRSCAF-21557_760030","L.22",37.6712544833505,16.7680622216162,0,0.626373626373626,0.373626373626374,0
"624","ScnbKXS_17265-HRSCAF-21557_1365323","L.22",37.6712544833505,16.7680622216162,0,0.626373626373626,0.373626373626374,0
"625","ScnbKXS_17265-HRSCAF-21557_2828637","L.22",38.2207271513198,17.5459743155748,0,0.637362637362637,0.362637362637363,0
"626","ScnbKXS_17265-HRSCAF-21557_2606961","L.22",39.3198052368477,16.0187849286622,0,0.615384615384615,0.384615384615385,0
"627","ScnbKXS_17265-HRSCAF-21557_2605682","L.22",39.3198052368477,16.0187849286622,0,0.615384615384615,0.384615384615385,0
"628","ScnbKXS_17265-HRSCAF-21557_4325208","L.22",40.4188833223756,16.0187849286622,0,0.615384615384615,0.384615384615385,0
"629","ScnbKXS_17265-HRSCAF-21557_5591445","L.22",42.6181026460246,16.0187849286622,0,0.615384615384615,0.384615384615385,0
"630","ScnbKXS_17265-HRSCAF-21557_5943786","L.22",42.6181026460246,16.0187849286622,0,0.615384615384615,0.384615384615385,0
"631","ScnbKXS_17265-HRSCAF-21557_9120595","L.22",43.7171807315525,16.5934650080001,0.021978021978022,0.629213483146067,0.370786516853933,0
"632","ScnbKXS_17265-HRSCAF-21557_10393052","L.22",43.7171807315525,15.8371094496293,0.021978021978022,0.617977528089888,0.382022471910112,0
"633","ScnbKXS_17265-HRSCAF-21557_10595561","L.22",44.2666533995219,15.3779727910288,0.032967032967033,0.613636363636364,0.386363636363636,0
"634","ScnbKXS_17265-HRSCAF-21557_10595634","L.22",44.2666533995219,15.1100321709373,0.021978021978022,0.606741573033708,0.393258426966292,0
"635","ScnbKXS_17265-HRSCAF-21557_10595795","L.22",44.2666533995219,15.1100321709373,0.021978021978022,0.606741573033708,0.393258426966292,0
"636","ScnbKXS_17265-HRSCAF-21557_10595872","L.22",44.2666533995219,15.5622189348665,0.010989010989011,0.611111111111111,0.388888888888889,0
"637","ScnbKXS_17265-HRSCAF-21557_10596056","L.22",44.2666533995219,14.8528712810912,0.010989010989011,0.6,0.4,0
"638","ScnbKXS_17265-HRSCAF-21557_11198427","L.22",44.8161260674912,14.6061347457682,0,0.593406593406593,0.406593406593407,0
"639","ScnbKXS_17265-HRSCAF-21557_14323241","L.22",45.3655987354606,16.1231826406582,0.032967032967033,0.625,0.375,0
"640","ScnbKXS_17265-HRSCAF-21557_15701976","L.22",46.4646768209885,15.2981424367129,0,0.604395604395604,0.395604395604396,0
"641","ScnbKXS_17265-HRSCAF-21557_17664270","L.22",47.5637549065164,13.942761855828,0,0.582417582417582,0.417582417582418,0
"642","ScnbKXS_17265-HRSCAF-21557_18578391","L.22",48.1132275744858,13.3080237668925,0,0.571428571428571,0.428571428571429,0
"643","ScnbKXS_17265-HRSCAF-21557_18723418","L.22",48.6627002424552,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"644","ScnbKXS_17265-HRSCAF-21557_20000309","L.22",49.7617783279831,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"645","ScnbKXS_17265-HRSCAF-21557_21880047","L.22",50.3112509959525,12.1244519920353,0,0.549450549450549,0.450549450549451,0
"646","ScnbKXS_17265-HRSCAF-21557_23550651","L.22",50.8607236639218,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"647","ScnbKXS_17265-HRSCAF-21557_24829416","L.22",51.9598017494497,13.1044700129346,0.021978021978022,0.573033707865168,0.426966292134831,0
"648","ScnbKXS_17265-HRSCAF-21557_24271484","L.22",52.5092744174191,13.3080237668925,0,0.571428571428571,0.428571428571429,0
"649","ScnbKXS_17265-HRSCAF-21557_25518470","L.22",53.0587470853885,13.942761855828,0,0.582417582417582,0.417582417582418,0
"650","ScnbKXS_17265-HRSCAF-21557_26644233","L.22",53.6082197533579,13.3080237668925,0,0.571428571428571,0.428571428571429,0
"651","ScnbKXS_17265-HRSCAF-21557_26995440","L.22",54.1576924213273,13.942761855828,0,0.582417582417582,0.417582417582418,0
"652","ScnbKXS_17266-HRSCAF-21558_31405425","L.22",54.7071650892967,15.1100321709373,0.021978021978022,0.606741573033708,0.393258426966292,0
"653","ScnbKXS_17266-HRSCAF-21558_31405456","L.22",54.7071650892967,14.9232569385031,0.043956043956044,0.609195402298851,0.390804597701149,0
"654","ScnbKXS_11131-HRSCAF-12978_26444040","L.22",55.8062431748246,13.3080237668925,0,0.571428571428571,0.428571428571429,0
"655","ScnbKXS_17266-HRSCAF-21558_35979789","L.22",65.8284542018434,11.1174614900398,0,0.571428571428571,0.241758241758242,0.186813186813187
"656","ScnbKXS_1916-HRSCAF-2265_14831","L.22",78.511221243307,35.2661436705943,0,0.813186813186813,0,0.186813186813187
"657","ScnbKXS_17265-HRSCAF-21557_4328035","L.22",89.8108493368835,16.7943650217814,0.032967032967033,0.636363636363636,0.125,0.238636363636364
"658","ScnbKXS_17265-HRSCAF-21557_13674672","L.22",97.8463546389742,20.8342039642708,0,0.582417582417582,0,0.417582417582418
"659","ScnbKXS_17265-HRSCAF-21557_15703051","L.22",98.401933058592,21.1396418416533,0,0.593406593406593,0,0.406593406593407
"660","ScnbKXS_14162-HRSCAF-16520_28466389","L.22",109.23498462387,20.5669458215611,0,0.571428571428571,0,0.428571428571429
"661","ScnbKXS_17266-HRSCAF-21558_37312854","L.22",110.397985014743,20.3723593329162,0.032967032967033,0.590909090909091,0,0.409090909090909
"662","ScnbKXS_17266-HRSCAF-21558_13538667","L.22",119.996683352482,11.624615632277,0.010989010989011,0.566666666666667,0.188888888888889,0.244444444444444
"663","ScnbKXS_17266-HRSCAF-21558_30648394","L.22",119.996683352482,11.2062615470878,0.021978021978022,0.561797752808989,0.191011235955056,0.247191011235955
"664","ScnbKXS_17266-HRSCAF-21558_33537860","L.22",119.996683352482,12.8848829153431,0.021978021978022,0.584269662921348,0.168539325842697,0.247191011235955
"665","ScnbKXS_17266-HRSCAF-21558_6752348","L.22",119.996683352482,12.6164986849535,0.021978021978022,0.584269662921348,0.179775280898876,0.235955056179775
"666","ScnbKXS_17266-HRSCAF-21558_1153777","L.22",120.546156020452,11.1139906050696,0.032967032967033,0.568181818181818,0.204545454545455,0.227272727272727
"667","ScnbKXS_17265-HRSCAF-21557_25975656","L.22",122.440455789625,12.4352986651631,0.010989010989011,0.588888888888889,0.211111111111111,0.2
"668","ScnbKXS_17265-HRSCAF-21557_15711994","L.22",130.240681431522,13.1971845652511,0.021978021978022,0.606741573033708,0.235955056179775,0.157303370786517
"669","ScnbKXS_17265-HRSCAF-21557_15702333","L.22",130.240681431522,13.752658593603,0.010989010989011,0.611111111111111,0.222222222222222,0.166666666666667
"670","ScnbKXS_17265-HRSCAF-21557_27121558","L.22",144.111533936614,32.5913881197174,0.010989010989011,0.788888888888889,0,0.211111111111111
"671","ScnbKXS_11131-HRSCAF-12978_17710986","L.23",0,26.7481483432885,0.021978021978022,0.719101123595506,0,0.280898876404494
"672","ScnbKXS_11131-HRSCAF-12978_15414117","L.23",2.38275449510812,26.0238904544915,0.010989010989011,0.711111111111111,0.0111111111111111,0.277777777777778
"673","ScnbKXS_17268-HRSCAF-21560_3392965","L.24",0,27.7829156747229,0,0.725274725274725,0,0.274725274725275
"674","ScnbKXS_17268-HRSCAF-21560_9075761","L.24",12.3904051275615,36.2685811295181,0.043956043956044,0.839080459770115,0,0.160919540229885
"675","ScnbKXS_17268-HRSCAF-21560_9075833","L.24",12.3904051275615,36.3123863717196,0.021978021978022,0.831460674157303,0,0.168539325842697
"676","ScnbKXS_17262-HRSCAF-21554_2765287","L.24",16.8896896137866,38.6936864522678,0.021978021978022,0.853932584269663,0,0.146067415730337
"677","ScnbKXS_17262-HRSCAF-21554_3323591","L.24",18.0393174448322,36.0822354992257,0,0.824175824175824,0.010989010989011,0.164835164835165
"678","ScnbKXS_9536-HRSCAF-11124_615501","L.24",20.9495762409424,37.5187480162903,0,0.835164835164835,0,0.164835164835165
"679","ScnbKXS_5558-HRSCAF-6526_5638615","L.24",20.9495762409424,37.5187480162903,0,0.835164835164835,0,0.164835164835165
"680","ScnbKXS_17266-HRSCAF-21558_38764195","L.24",21.5051546605602,38.7023197911475,0,0.846153846153846,0,0.153846153846154
"681","ScnbKXS_17151-HRSCAF-21375_2037396","L.24",25.1259283575216,35.1802928908033,0.021978021978022,0.820224719101124,0,0.179775280898876
"682","ScnbKXS_16922-HRSCAF-20910_14167085","L.25",0,5.23300988359248,0,0.450549450549451,0.274725274725275,0.274725274725275
"683","ScnbKXS_8275-HRSCAF-9667_18449327","L.25",2.56718854817339,6.41308184943802,0.010989010989011,0.477777777777778,0.255555555555556,0.266666666666667
"684","ScnbKXS_16675-HRSCAF-20396_5934331","L.25",4.47503052601514,5.69824311600646,0.043956043956044,0.482758620689655,0.298850574712644,0.218390804597701
"685","ScnbKXS_16675-HRSCAF-20396_3087573","L.25",16.6904174370235,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"686","ScnbKXS_16675-HRSCAF-20396_6338655","L.25",16.6904174370235,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"687","ScnbKXS_16675-HRSCAF-20396_11120127","L.25",17.2398901049929,8.26607163889189,0.010989010989011,0.455555555555556,0.544444444444444,0
"688","ScnbKXS_16675-HRSCAF-20396_9284671","L.25",17.2398901049929,8.21580165490602,0,0.450549450549451,0.549450549450549,0
"689","ScnbKXS_16530-HRSCAF-20096_9423069","L.25",18.3389681905208,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"690","ScnbKXS_16530-HRSCAF-20096_9235037","L.25",18.3389681905208,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"691","ScnbKXS_8275-HRSCAF-9667_1442574","L.25",18.8884408584901,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"692","ScnbKXS_8275-HRSCAF-9667_259419","L.25",18.8884408584901,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"693","ScnbKXS_17272-HRSCAF-21564_18641508","L.25",19.987518944018,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"694","ScnbKXS_17272-HRSCAF-21564_3638468","L.25",21.0865970295459,8.70563029633337,0.032967032967033,0.488636363636364,0.5,0.0113636363636364
"695","ScnbKXS_17272-HRSCAF-21564_4890334","L.25",21.6360696975153,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"696","ScnbKXS_17272-HRSCAF-21564_4143343","L.25",21.6360696975153,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"697","ScnbKXS_6377-HRSCAF-7469_60985","L.25",22.1855423654847,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"698","ScnbKXS_6377-HRSCAF-7469_80891","L.25",22.1855423654847,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"699","ScnbKXS_17272-HRSCAF-21564_1132241","L.25",22.7350150334541,8.82667740967104,0,0.483516483516484,0.505494505494505,0.010989010989011
"700","ScnbKXS_17272-HRSCAF-21564_860603","L.25",22.7350150334541,8.82667740967104,0,0.483516483516484,0.505494505494505,0.010989010989011
"701","ScnbKXS_6377-HRSCAF-7469_1800751","L.25",23.2844877014235,8.39386403816457,0.043956043956044,0.482758620689655,0.505747126436782,0.0114942528735632
"702","ScnbKXS_6377-HRSCAF-7469_234725","L.25",23.8339603693928,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"703","ScnbKXS_6377-HRSCAF-7469_1021395","L.25",23.8339603693928,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"704","ScnbKXS_16922-HRSCAF-20910_15719477","L.25",24.3834330373622,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"705","ScnbKXS_16922-HRSCAF-20910_13317094","L.25",25.4825111228901,7.86853766369656,0.021978021978022,0.460674157303371,0.528089887640449,0.0112359550561798
"706","ScnbKXS_16922-HRSCAF-20910_13036790","L.25",26.0319837908595,8.21580165490602,0,0.450549450549451,0.549450549450549,0
"707","ScnbKXS_16922-HRSCAF-20910_9697074","L.25",26.5814564588289,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"708","ScnbKXS_16922-HRSCAF-20910_8311519","L.25",27.1309291267983,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"709","ScnbKXS_16922-HRSCAF-20910_6941548","L.25",27.6804017947676,9.55447860187154,0.032967032967033,0.5,0.5,0
"710","ScnbKXS_16922-HRSCAF-20910_6946182","L.25",27.6804017947676,9.13498961366954,0.032967032967033,0.488636363636364,0.511363636363636,0
"711","ScnbKXS_16922-HRSCAF-20910_6525092","L.25",28.8894285871032,10.0825412105494,0.032967032967033,0.522727272727273,0.465909090909091,0.0113636363636364
"712","ScnbKXS_16922-HRSCAF-20910_6525727","L.25",29.4389012550725,9.88385924825884,0.021978021978022,0.50561797752809,0.49438202247191,0
"713","ScnbKXS_16922-HRSCAF-20910_6526823","L.25",29.4389012550725,9.88385924825884,0.021978021978022,0.50561797752809,0.49438202247191,0
"714","ScnbKXS_16922-HRSCAF-20910_6617358","L.25",29.4389012550725,9.77162584282317,0.010989010989011,0.5,0.5,0
"715","ScnbKXS_16922-HRSCAF-20910_5965950","L.25",32.2991600345161,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"716","ScnbKXS_16922-HRSCAF-20910_1753232","L.25",33.398238120044,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"717","ScnbKXS_14162-HRSCAF-16520_9734585","L.25",33.9477107880134,10.563855337284,0,0.516483516483517,0.483516483516484,0
"718","ScnbKXS_16922-HRSCAF-20910_201990","L.25",34.4971834559828,10.1009260543762,0,0.505494505494505,0.494505494505495,0
"719","ScnbKXS_16922-HRSCAF-20910_203565","L.25",35.0466561239522,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"720","ScnbKXS_14162-HRSCAF-16520_36938057","L.25",35.5961287919216,9.24188202423788,0,0.494505494505495,0.494505494505495,0.010989010989011
"721","ScnbKXS_14162-HRSCAF-16520_36937629","L.25",36.145601459891,9.66663157247293,0,0.494505494505495,0.505494505494505,0
"722","ScnbKXS_17265-HRSCAF-21557_452811","L.25",36.6950741278603,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"723","ScnbKXS_17265-HRSCAF-21557_2906598","L.25",38.3440233226553,8.9609428099371,0.010989010989011,0.477777777777778,0.522222222222222,0
"724","ScnbKXS_17265-HRSCAF-21557_2605554","L.25",38.3440233226553,9.23250165839154,0.043956043956044,0.494252873563218,0.505747126436782,0
"725","ScnbKXS_17265-HRSCAF-21557_2907532","L.25",38.3440233226553,9.13498961366954,0.032967032967033,0.488636363636364,0.511363636363636,0
"726","ScnbKXS_17265-HRSCAF-21557_2909652","L.25",38.8934959906247,8.6688106415857,0.021978021978022,0.471910112359551,0.528089887640449,0
"727","ScnbKXS_17265-HRSCAF-21557_3735843","L.25",39.442968658594,8.59903074168439,0.010989010989011,0.466666666666667,0.533333333333333,0
"728","ScnbKXS_17265-HRSCAF-21557_4033650","L.25",39.442968658594,8.9609428099371,0.010989010989011,0.477777777777778,0.522222222222222,0
"729","ScnbKXS_17265-HRSCAF-21557_4034022","L.25",39.442968658594,9.13498961366954,0.032967032967033,0.488636363636364,0.511363636363636,0
"730","ScnbKXS_17265-HRSCAF-21557_4325857","L.25",40.5420467441219,8.21580165490602,0,0.450549450549451,0.549450549450549,0
"731","ScnbKXS_17265-HRSCAF-21557_4478236","L.25",41.6411248296498,8.21580165490602,0,0.450549450549451,0.549450549450549,0
"732","ScnbKXS_17265-HRSCAF-21557_12839095","L.25",42.1905974976192,7.92468117802582,0,0.43956043956044,0.56043956043956,0
"733","ScnbKXS_17265-HRSCAF-21557_14324788","L.25",42.7400701655886,8.21580165490602,0,0.450549450549451,0.549450549450549,0
"734","ScnbKXS_17265-HRSCAF-21557_14943315","L.25",43.289542833558,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"735","ScnbKXS_17265-HRSCAF-21557_15912347","L.25",44.3886209190859,8.53555693279083,0,0.461538461538462,0.538461538461538,0
"736","ScnbKXS_17265-HRSCAF-21557_18246306","L.25",44.9380935870553,8.88394701168026,0,0.472527472527473,0.527472527472527,0
"737","ScnbKXS_17265-HRSCAF-21557_19349834","L.25",45.4875662550247,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"738","ScnbKXS_17265-HRSCAF-21557_20170279","L.25",46.5866443405526,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"739","ScnbKXS_17265-HRSCAF-21557_19744980","L.25",47.1361170085219,9.02502971101196,0.021978021978022,0.49438202247191,0.49438202247191,0.0112359550561798
"740","ScnbKXS_17265-HRSCAF-21557_21385064","L.25",48.3451438008575,9.88385924825884,0.021978021978022,0.50561797752809,0.49438202247191,0
"741","ScnbKXS_17265-HRSCAF-21557_21348085","L.25",48.3451438008575,9.88385924825884,0.021978021978022,0.50561797752809,0.49438202247191,0
"742","ScnbKXS_17265-HRSCAF-21557_21348518","L.25",48.3451438008575,9.88385924825884,0.021978021978022,0.50561797752809,0.49438202247191,0
"743","ScnbKXS_17265-HRSCAF-21557_21346583","L.25",48.3451438008575,10.003578577476,0.032967032967033,0.511363636363636,0.488636363636364,0
"744","ScnbKXS_17265-HRSCAF-21557_22295680","L.25",48.8946164688269,9.26097189157429,0,0.483516483516484,0.516483516483517,0
"745","ScnbKXS_17265-HRSCAF-21557_23743572","L.25",49.4440891367962,9.66663157247293,0,0.494505494505495,0.505494505494505,0
"746","ScnbKXS_17265-HRSCAF-21557_25386803","L.25",50.5431672223241,9.66663157247293,0,0.494505494505495,0.505494505494505,0
"747","ScnbKXS_17265-HRSCAF-21557_27908695","L.25",51.642245307852,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"748","ScnbKXS_17265-HRSCAF-21557_27850263","L.25",52.1917179758214,10.1009260543762,0,0.505494505494505,0.494505494505495,0
"749","ScnbKXS_17266-HRSCAF-21558_1690803","L.25",52.7411906437908,11.1493876474818,0.043956043956044,0.540229885057471,0.459770114942529,0
"750","ScnbKXS_17266-HRSCAF-21558_1370334","L.25",53.2906633117602,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"751","ScnbKXS_17266-HRSCAF-21558_3288860","L.25",54.3897413972881,12.1244519920353,0,0.549450549450549,0.450549450549451,0
"752","ScnbKXS_17266-HRSCAF-21558_1132309","L.25",55.488819482816,11.1890484925514,0,0.538461538461538,0.450549450549451,0.010989010989011
"753","ScnbKXS_17266-HRSCAF-21558_69337","L.25",56.0382921507854,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"754","ScnbKXS_17266-HRSCAF-21558_3576953","L.25",56.5877648187547,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"755","ScnbKXS_17266-HRSCAF-21558_6753168","L.25",57.6868429042826,11.1890484925514,0,0.538461538461538,0.450549450549451,0.010989010989011
"756","ScnbKXS_17266-HRSCAF-21558_32188548","L.25",60.5471016837263,14.4122331719242,0.021978021978022,0.595505617977528,0.404494382022472,0
"757","ScnbKXS_14162-HRSCAF-16520_23692767","L.25",62.8564346870016,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"758","ScnbKXS_16922-HRSCAF-20910_8924688","L.25",62.8564346870016,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"759","ScnbKXS_17266-HRSCAF-21558_28954983","L.25",65.165767690277,10.5865379605517,0.021978021978022,0.550561797752809,0.404494382022472,0.0449438202247191
"760","ScnbKXS_17266-HRSCAF-21558_5276569","L.25",71.5742568023665,8.89826441218256,0,0.538461538461538,0.274725274725275,0.186813186813187
"761","ScnbKXS_17265-HRSCAF-21557_23420500","L.25",78.0854904231335,6.32113232176766,0,0.483516483516484,0.274725274725275,0.241758241758242
"762","ScnbKXS_17266-HRSCAF-21558_21692800","L.25",145.362491456299,6.54613536486755,0.021978021978022,0.303370786516854,0.696629213483146,0
"763","ScnbKXS_17266-HRSCAF-21558_13536856","L.25",171.638298706797,4.69849359817309,0,0.296703296703297,0.274725274725275,0.428571428571429
"764","ScnbKXS_17266-HRSCAF-21558_6753194","L.25",172.187771374766,5.20188279435228,0.010989010989011,0.288888888888889,0.266666666666667,0.444444444444444
"765","ScnbKXS_17266-HRSCAF-21558_6753764","L.25",172.187771374766,5.76538124009766,0.021978021978022,0.303370786516854,0.247191011235955,0.449438202247191
"766","ScnbKXS_17266-HRSCAF-21558_7810802","L.25",186.882437997319,25.3037532124642,0.021978021978022,0.303370786516854,0,0.696629213483146
"767","ScnbKXS_17266-HRSCAF-21558_12770440","L.25",198.51651923955,6.34499465593817,0,0.296703296703297,0.241758241758242,0.461538461538462
"768","ScnbKXS_17265-HRSCAF-21557_18710186","L.25",206.312436178353,9.69441793492926,0.010989010989011,0.288888888888889,0.188888888888889,0.522222222222222
"769","ScnbKXS_17265-HRSCAF-21557_15821497","L.25",206.997081718101,11.2306601134869,0.021978021978022,0.303370786516854,0.157303370786517,0.539325842696629
"770","ScnbKXS_17265-HRSCAF-21557_3240907","L.25",214.293234760226,10.8549221909414,0.021978021978022,0.292134831460674,0.168539325842697,0.539325842696629
"771","ScnbKXS_17265-HRSCAF-21557_13709579","L.25",223.110065069317,19.3786015798698,0,0.43956043956044,0.010989010989011,0.549450549450549
"772","ScnbKXS_17265-HRSCAF-21557_15820399","L.25",225.437325645968,19.6204595935402,0.010989010989011,0.477777777777778,0,0.522222222222222
"773","ScnbKXS_17265-HRSCAF-21557_27177648","L.25",231.015914428823,19.5625536626198,0.010989010989011,0.511111111111111,0,0.488888888888889
"774","ScnbKXS_17265-HRSCAF-21557_27886593","L.25",231.584120705762,19.5625536626198,0.010989010989011,0.511111111111111,0,0.488888888888889
"775","ScnbKXS_17266-HRSCAF-21558_30730365","L.25",235.161641796778,19.9942498014689,0,0.538461538461538,0,0.461538461538462
"776","ScnbKXS_17266-HRSCAF-21558_12980136","L.25",235.161641796778,19.7213612203595,0.021978021978022,0.550561797752809,0,0.449438202247191
"777","ScnbKXS_17266-HRSCAF-21558_35979765","L.25",246.856847763836,27.7829156747229,0,0.725274725274725,0,0.274725274725275
"778","ScnbKXS_11131-HRSCAF-12978_26444472","L.25",256.308501111837,10.5018132684407,0,0.538461538461538,0.186813186813187,0.274725274725275
"779","ScnbKXS_17265-HRSCAF-21557_27812973","L.25",258.053395160226,9.00551085789271,0.021978021978022,0.51685393258427,0.202247191011236,0.280898876404494
"780","ScnbKXS_17265-HRSCAF-21557_15808078","L.25",266.719736159533,6.34499465593817,0,0.461538461538462,0.241758241758242,0.296703296703297
"781","ScnbKXS_11131-HRSCAF-12978_54560","L.25",289.539366285711,27.0193209812666,0,0.285714285714286,0,0.714285714285714
