"","bins","chr","mark"
"17107",511,"1","ScnbKXS_12955-HRSCAF-15140_3043273"
"17108",511,"1","ScnbKXS_12955-HRSCAF-15140_3480533"
"17109",511,"1","ScnbKXS_12955-HRSCAF-15140_3480572"
"17110",511,"1","ScnbKXS_12955-HRSCAF-15140_3524853"
"17111",511,"1","ScnbKXS_12955-HRSCAF-15140_3535260"
"17112",511,"1","ScnbKXS_16530-HRSCAF-20096_2681763"
"17113",511,"1","ScnbKXS_16530-HRSCAF-20096_2683093"
"17114",512,"1","ScnbKXS_12955-HRSCAF-15140_2835084"
"17115",512,"1","ScnbKXS_12955-HRSCAF-15140_2716024"
"17116",512,"1","ScnbKXS_12955-HRSCAF-15140_2716026"
"17117",512,"1","ScnbKXS_12955-HRSCAF-15140_2954463"
"17118",512,"1","ScnbKXS_12955-HRSCAF-15140_2986279"
"17119",512,"1","ScnbKXS_12955-HRSCAF-15140_2988319"
"17120",512,"1","ScnbKXS_12955-HRSCAF-15140_2988486"
"17121",513,"1","ScnbKXS_12955-HRSCAF-15140_3056067"
"17122",513,"1","ScnbKXS_12955-HRSCAF-15140_2989906"
"17123",513,"1","ScnbKXS_12955-HRSCAF-15140_2990073"
"17124",513,"1","ScnbKXS_12955-HRSCAF-15140_3026812"
"17125",514,"1","ScnbKXS_12955-HRSCAF-15140_2873094"
"17126",514,"1","ScnbKXS_12955-HRSCAF-15140_3026951"
"17127",514,"1","ScnbKXS_12955-HRSCAF-15140_3057405"
"17128",514,"1","ScnbKXS_12955-HRSCAF-15140_3058438"
"17129",514,"1","ScnbKXS_12955-HRSCAF-15140_3058573"
"17130",515,"1","ScnbKXS_12955-HRSCAF-15140_3151126"
"17131",515,"1","ScnbKXS_12955-HRSCAF-15140_3149467"
"17132",515,"1","ScnbKXS_12955-HRSCAF-15140_3151913"
"17133",515,"1","ScnbKXS_12955-HRSCAF-15140_3152030"
"17134",515,"1","ScnbKXS_12955-HRSCAF-15140_3269514"
"17135",515,"1","ScnbKXS_12955-HRSCAF-15140_3269943"
"17136",515,"1","ScnbKXS_12955-HRSCAF-15140_3289581"
"17137",515,"1","ScnbKXS_12955-HRSCAF-15140_3293161"
"17138",515,"1","ScnbKXS_12955-HRSCAF-15140_3299934"
"17139",515,"1","ScnbKXS_12955-HRSCAF-15140_3300087"
"17140",515,"1","ScnbKXS_12955-HRSCAF-15140_3300113"
"17141",515,"1","ScnbKXS_12955-HRSCAF-15140_3486174"
"17142",515,"1","ScnbKXS_16530-HRSCAF-20096_2734638"
"17143",515,"1","ScnbKXS_16530-HRSCAF-20096_2736513"
"17144",516,"1","ScnbKXS_12955-HRSCAF-15140_3293021"
"17145",516,"1","ScnbKXS_12955-HRSCAF-15140_3269790"
"17146",516,"1","ScnbKXS_12955-HRSCAF-15140_3291638"
"17147",516,"1","ScnbKXS_12955-HRSCAF-15140_3299795"
"17148",516,"1","ScnbKXS_12955-HRSCAF-15140_3484983"
"17149",516,"1","ScnbKXS_12955-HRSCAF-15140_3524856"
"17150",516,"1","ScnbKXS_12955-HRSCAF-15140_3528796"
"17151",517,"1","ScnbKXS_12955-HRSCAF-15140_3151984"
"17152",517,"1","ScnbKXS_12955-HRSCAF-15140_3480524"
"17153",517,"1","ScnbKXS_12955-HRSCAF-15140_3480911"
"17154",517,"1","ScnbKXS_12955-HRSCAF-15140_3523452"
"17155",517,"1","ScnbKXS_12955-HRSCAF-15140_3535251"
"17156",517,"1","ScnbKXS_16530-HRSCAF-20096_2686715"
"17157",518,"1","ScnbKXS_14162-HRSCAF-16520_376169"
"17158",518,"1","ScnbKXS_14162-HRSCAF-16520_375827"
"17159",518,"1","ScnbKXS_14162-HRSCAF-16520_376250"
"17160",518,"1","ScnbKXS_14162-HRSCAF-16520_377877"
"17161",518,"1","ScnbKXS_14162-HRSCAF-16520_377973"
"17162",518,"1","ScnbKXS_14162-HRSCAF-16520_378287"
"17163",519,"1","ScnbKXS_14162-HRSCAF-16520_376037"
"17164",519,"1","ScnbKXS_14162-HRSCAF-16520_377100"
"17165",519,"1","ScnbKXS_14162-HRSCAF-16520_688889"
"17166",519,"1","ScnbKXS_14162-HRSCAF-16520_1879498"
"17167",519,"1","ScnbKXS_14162-HRSCAF-16520_6140101"
"17168",520,"1","ScnbKXS_14162-HRSCAF-16520_378445"
"17169",520,"1","ScnbKXS_14162-HRSCAF-16520_1038352"
"17170",520,"1","ScnbKXS_14162-HRSCAF-16520_1038385"
"17171",520,"1","ScnbKXS_14162-HRSCAF-16520_1038400"
"17172",520,"1","ScnbKXS_14162-HRSCAF-16520_1038444"
"17173",520,"1","ScnbKXS_14162-HRSCAF-16520_1813008"
"17174",521,"1","ScnbKXS_14162-HRSCAF-16520_1879275"
"17175",521,"1","ScnbKXS_14162-HRSCAF-16520_1813173"
"17176",521,"1","ScnbKXS_14162-HRSCAF-16520_1879443"
"17177",522,"1","ScnbKXS_14162-HRSCAF-16520_1813355"
"17178",522,"1","ScnbKXS_14162-HRSCAF-16520_1813374"
"17179",523,"1","ScnbKXS_14162-HRSCAF-16520_1971064"
"17180",523,"1","ScnbKXS_14162-HRSCAF-16520_1971115"
"17181",523,"1","ScnbKXS_14162-HRSCAF-16520_2382085"
"17182",523,"1","ScnbKXS_14162-HRSCAF-16520_2382184"
"17183",523,"1","ScnbKXS_14162-HRSCAF-16520_3063472"
"17184",524,"1","ScnbKXS_14162-HRSCAF-16520_2341768"
"17185",524,"1","ScnbKXS_14162-HRSCAF-16520_1972358"
"17186",524,"1","ScnbKXS_14162-HRSCAF-16520_2341595"
"17187",524,"1","ScnbKXS_14162-HRSCAF-16520_2341888"
"17188",524,"1","ScnbKXS_14162-HRSCAF-16520_3324226"
"17189",525,"1","ScnbKXS_14162-HRSCAF-16520_1969237"
"17190",525,"1","ScnbKXS_14162-HRSCAF-16520_1972483"
"17191",525,"1","ScnbKXS_14162-HRSCAF-16520_1974750"
"17192",525,"1","ScnbKXS_14162-HRSCAF-16520_2382205"
"17193",525,"1","ScnbKXS_14162-HRSCAF-16520_3062302"
"17194",525,"1","ScnbKXS_14162-HRSCAF-16520_3063667"
"17195",525,"1","ScnbKXS_14162-HRSCAF-16520_3063948"
"17196",525,"1","ScnbKXS_14162-HRSCAF-16520_5633091"
"17197",525,"1","ScnbKXS_14162-HRSCAF-16520_6253816"
"17198",525,"1","ScnbKXS_14162-HRSCAF-16520_6374939"
"17199",525,"1","ScnbKXS_14162-HRSCAF-16520_6378156"
"17200",525,"1","ScnbKXS_14162-HRSCAF-16520_6378270"
"17201",525,"1","ScnbKXS_17262-HRSCAF-21554_5015482"
"17202",525,"1","ScnbKXS_17262-HRSCAF-21554_5016937"
"17203",526,"1","ScnbKXS_14162-HRSCAF-16520_2341676"
"17204",526,"1","ScnbKXS_14162-HRSCAF-16520_2341807"
"17205",526,"1","ScnbKXS_14162-HRSCAF-16520_2382036"
"17206",526,"1","ScnbKXS_14162-HRSCAF-16520_3557455"
"17207",526,"1","ScnbKXS_14162-HRSCAF-16520_3557708"
"17208",526,"1","ScnbKXS_14162-HRSCAF-16520_3558746"
"17209",526,"1","ScnbKXS_14162-HRSCAF-16520_3558747"
"17210",526,"1","ScnbKXS_14162-HRSCAF-16520_3559073"
"17211",526,"1","ScnbKXS_14162-HRSCAF-16520_6373288"
"17212",526,"1","ScnbKXS_14162-HRSCAF-16520_6377523"
"17213",527,"1","ScnbKXS_14162-HRSCAF-16520_3324205"
"17214",527,"1","ScnbKXS_14162-HRSCAF-16520_2384888"
"17215",527,"1","ScnbKXS_14162-HRSCAF-16520_3000768"
"17216",527,"1","ScnbKXS_14162-HRSCAF-16520_3061807"
"17217",527,"1","ScnbKXS_14162-HRSCAF-16520_3119020"
"17218",527,"1","ScnbKXS_14162-HRSCAF-16520_3119097"
"17219",527,"1","ScnbKXS_14162-HRSCAF-16520_3120361"
"17220",527,"1","ScnbKXS_14162-HRSCAF-16520_3121427"
"17221",527,"1","ScnbKXS_14162-HRSCAF-16520_3121433"
"17222",527,"1","ScnbKXS_14162-HRSCAF-16520_3122681"
"17223",527,"1","ScnbKXS_14162-HRSCAF-16520_3324262"
"17224",527,"1","ScnbKXS_14162-HRSCAF-16520_3378303"
"17225",527,"1","ScnbKXS_14162-HRSCAF-16520_4839538"
"17226",527,"1","ScnbKXS_14162-HRSCAF-16520_5487982"
"17227",527,"1","ScnbKXS_14162-HRSCAF-16520_5588041"
"17228",527,"1","ScnbKXS_14162-HRSCAF-16520_5588966"
"17229",527,"1","ScnbKXS_14162-HRSCAF-16520_6192467"
"17230",527,"1","ScnbKXS_14162-HRSCAF-16520_6253986"
"17231",528,"1","ScnbKXS_17270-HRSCAF-21562_523544"
"17232",528,"1","ScnbKXS_14162-HRSCAF-16520_3082953"
"17233",528,"1","ScnbKXS_17270-HRSCAF-21562_525254"
"17234",529,"1","ScnbKXS_14162-HRSCAF-16520_4101406"
"17235",529,"1","ScnbKXS_14162-HRSCAF-16520_4101460"
"17236",530,"1","ScnbKXS_14162-HRSCAF-16520_5553575"
"17237",530,"1","ScnbKXS_14162-HRSCAF-16520_5553565"
"17238",530,"1","ScnbKXS_14162-HRSCAF-16520_5553579"
"17239",530,"1","ScnbKXS_14162-HRSCAF-16520_5553580"
"17240",531,"1","ScnbKXS_14162-HRSCAF-16520_5588376"
"17241",531,"1","ScnbKXS_14162-HRSCAF-16520_5553684"
"17242",531,"1","ScnbKXS_14162-HRSCAF-16520_5589468"
"17243",531,"1","ScnbKXS_14162-HRSCAF-16520_5636859"
"17244",531,"1","ScnbKXS_14162-HRSCAF-16520_5637244"
"17245",531,"1","ScnbKXS_14162-HRSCAF-16520_6286644"
"17246",531,"1","ScnbKXS_14162-HRSCAF-16520_6386093"
"17247",531,"1","ScnbKXS_14162-HRSCAF-16520_6386094"
"17248",531,"1","ScnbKXS_14162-HRSCAF-16520_6386106"
"17249",531,"1","ScnbKXS_14162-HRSCAF-16520_6666993"
"17250",531,"1","ScnbKXS_14162-HRSCAF-16520_6667627"
"17251",531,"1","ScnbKXS_14162-HRSCAF-16520_6698006"
"17252",531,"1","ScnbKXS_14162-HRSCAF-16520_6699055"
"17253",532,"1","ScnbKXS_14162-HRSCAF-16520_5589409"
"17254",532,"1","ScnbKXS_14162-HRSCAF-16520_5589171"
"17255",532,"1","ScnbKXS_14162-HRSCAF-16520_6378159"
"17256",533,"1","ScnbKXS_14162-HRSCAF-16520_6256208"
"17257",533,"1","ScnbKXS_14162-HRSCAF-16520_6483244"
"17258",533,"1","ScnbKXS_14162-HRSCAF-16520_6546246"
"17259",533,"1","ScnbKXS_14162-HRSCAF-16520_6699139"
"17260",533,"1","ScnbKXS_14162-HRSCAF-16520_6734257"
"17261",534,"1","ScnbKXS_14162-HRSCAF-16520_6666981"
"17262",534,"1","ScnbKXS_14162-HRSCAF-16520_6545505"
"17263",534,"1","ScnbKXS_14162-HRSCAF-16520_6667031"
"17264",534,"1","ScnbKXS_14162-HRSCAF-16520_6670435"
"17265",534,"1","ScnbKXS_14162-HRSCAF-16520_6670486"
"17266",534,"1","ScnbKXS_14162-HRSCAF-16520_6697234"
"17267",535,"1","ScnbKXS_14162-HRSCAF-16520_6666248"
"17268",535,"1","ScnbKXS_14162-HRSCAF-16520_6665497"
"17269",535,"1","ScnbKXS_14162-HRSCAF-16520_6671636"
"17270",536,"1","ScnbKXS_14162-HRSCAF-16520_6670210"
"17271",536,"1","ScnbKXS_14162-HRSCAF-16520_6670351"
"17272",536,"1","ScnbKXS_14162-HRSCAF-16520_6671705"
"17273",537,"1","ScnbKXS_14162-HRSCAF-16520_6696388"
"17274",537,"1","ScnbKXS_14162-HRSCAF-16520_6696400"
"17275",538,"1","ScnbKXS_14162-HRSCAF-16520_6696969"
"17276",538,"1","ScnbKXS_14162-HRSCAF-16520_6696576"
"17277",538,"1","ScnbKXS_14162-HRSCAF-16520_6696993"
"17278",539,"1","ScnbKXS_14162-HRSCAF-16520_6736754"
"17279",539,"1","ScnbKXS_14162-HRSCAF-16520_6736889"
"17280",539,"1","ScnbKXS_14162-HRSCAF-16520_6736936"
"17281",540,"1","ScnbKXS_14162-HRSCAF-16520_7091971"
"17282",540,"1","ScnbKXS_14162-HRSCAF-16520_7090935"
"17283",540,"1","ScnbKXS_14162-HRSCAF-16520_8088323"
"17284",540,"1","ScnbKXS_14162-HRSCAF-16520_8093046"
"17285",540,"1","ScnbKXS_14162-HRSCAF-16520_8093125"
"17286",540,"1","ScnbKXS_14162-HRSCAF-16520_8162318"
"17287",540,"1","ScnbKXS_14162-HRSCAF-16520_8894290"
"17288",540,"1","ScnbKXS_14162-HRSCAF-16520_8895208"
"17289",540,"1","ScnbKXS_14162-HRSCAF-16520_9041414"
"17290",540,"1","ScnbKXS_14162-HRSCAF-16520_9044555"
"17291",540,"1","ScnbKXS_14162-HRSCAF-16520_9045862"
"17292",540,"1","ScnbKXS_14162-HRSCAF-16520_9229066"
"17293",540,"1","ScnbKXS_14162-HRSCAF-16520_9229132"
"17294",540,"1","ScnbKXS_14162-HRSCAF-16520_9229185"
"17295",540,"1","ScnbKXS_14162-HRSCAF-16520_9640801"
"17296",540,"1","ScnbKXS_14162-HRSCAF-16520_9641018"
"17297",540,"1","ScnbKXS_14162-HRSCAF-16520_10303462"
"17298",540,"1","ScnbKXS_14162-HRSCAF-16520_11422524"
"17299",540,"1","ScnbKXS_14162-HRSCAF-16520_11422551"
"17300",540,"1","ScnbKXS_14162-HRSCAF-16520_11586816"
"17301",540,"1","ScnbKXS_14162-HRSCAF-16520_12016103"
"17302",540,"1","ScnbKXS_14162-HRSCAF-16520_12350427"
"17303",540,"1","ScnbKXS_14162-HRSCAF-16520_12351509"
"17304",540,"1","ScnbKXS_14162-HRSCAF-16520_13045332"
"17305",540,"1","ScnbKXS_14162-HRSCAF-16520_13226793"
"17306",540,"1","ScnbKXS_14162-HRSCAF-16520_13226796"
"17307",540,"1","ScnbKXS_14162-HRSCAF-16520_13374541"
"17308",541,"1","ScnbKXS_14162-HRSCAF-16520_8102792"
"17309",541,"1","ScnbKXS_14162-HRSCAF-16520_7093097"
"17310",541,"1","ScnbKXS_14162-HRSCAF-16520_7093152"
"17311",541,"1","ScnbKXS_14162-HRSCAF-16520_7131084"
"17312",541,"1","ScnbKXS_14162-HRSCAF-16520_7137597"
"17313",541,"1","ScnbKXS_14162-HRSCAF-16520_7222440"
"17314",541,"1","ScnbKXS_14162-HRSCAF-16520_8101827"
"17315",541,"1","ScnbKXS_14162-HRSCAF-16520_8103066"
"17316",541,"1","ScnbKXS_14162-HRSCAF-16520_8103434"
"17317",541,"1","ScnbKXS_14162-HRSCAF-16520_8436120"
"17318",541,"1","ScnbKXS_14162-HRSCAF-16520_8687406"
"17319",541,"1","ScnbKXS_14162-HRSCAF-16520_8825064"
"17320",541,"1","ScnbKXS_14162-HRSCAF-16520_8895177"
"17321",541,"1","ScnbKXS_14162-HRSCAF-16520_9040582"
"17322",541,"1","ScnbKXS_14162-HRSCAF-16520_9163354"
"17323",541,"1","ScnbKXS_14162-HRSCAF-16520_9228763"
"17324",541,"1","ScnbKXS_14162-HRSCAF-16520_9450545"
"17325",541,"1","ScnbKXS_14162-HRSCAF-16520_9640744"
"17326",541,"1","ScnbKXS_14162-HRSCAF-16520_9640780"
"17327",541,"1","ScnbKXS_14162-HRSCAF-16520_9640819"
"17328",541,"1","ScnbKXS_14162-HRSCAF-16520_9643423"
"17329",541,"1","ScnbKXS_14162-HRSCAF-16520_9660989"
"17330",541,"1","ScnbKXS_14162-HRSCAF-16520_10031051"
"17331",541,"1","ScnbKXS_14162-HRSCAF-16520_10303478"
"17332",541,"1","ScnbKXS_14162-HRSCAF-16520_10439912"
"17333",541,"1","ScnbKXS_14162-HRSCAF-16520_10441972"
"17334",541,"1","ScnbKXS_14162-HRSCAF-16520_10975839"
"17335",541,"1","ScnbKXS_14162-HRSCAF-16520_11292529"
"17336",541,"1","ScnbKXS_14162-HRSCAF-16520_11293036"
"17337",541,"1","ScnbKXS_14162-HRSCAF-16520_12015111"
"17338",541,"1","ScnbKXS_14162-HRSCAF-16520_12015452"
"17339",541,"1","ScnbKXS_14162-HRSCAF-16520_12015710"
"17340",541,"1","ScnbKXS_14162-HRSCAF-16520_12015734"
"17341",541,"1","ScnbKXS_14162-HRSCAF-16520_12016206"
"17342",541,"1","ScnbKXS_14162-HRSCAF-16520_12183402"
"17343",541,"1","ScnbKXS_14162-HRSCAF-16520_12183409"
"17344",541,"1","ScnbKXS_14162-HRSCAF-16520_12185141"
"17345",541,"1","ScnbKXS_14162-HRSCAF-16520_12904805"
"17346",541,"1","ScnbKXS_14162-HRSCAF-16520_12904912"
"17347",541,"1","ScnbKXS_14162-HRSCAF-16520_12919306"
"17348",541,"1","ScnbKXS_14162-HRSCAF-16520_13166352"
"17349",541,"1","ScnbKXS_14162-HRSCAF-16520_13166549"
"17350",541,"1","ScnbKXS_14162-HRSCAF-16520_13166893"
"17351",541,"1","ScnbKXS_14162-HRSCAF-16520_13370389"
"17352",541,"1","ScnbKXS_14162-HRSCAF-16520_13370390"
"17353",541,"1","ScnbKXS_14162-HRSCAF-16520_13370908"
"17354",541,"1","ScnbKXS_14162-HRSCAF-16520_13372441"
"17355",541,"1","ScnbKXS_16357-HRSCAF-19718_824911"
"17356",542,"1","ScnbKXS_14162-HRSCAF-16520_7093144"
"17357",542,"1","ScnbKXS_14162-HRSCAF-16520_7093257"
"17358",543,"1","ScnbKXS_14162-HRSCAF-16520_7987742"
"17359",543,"1","ScnbKXS_14162-HRSCAF-16520_7129818"
"17360",543,"1","ScnbKXS_14162-HRSCAF-16520_7218402"
"17361",543,"1","ScnbKXS_14162-HRSCAF-16520_7220266"
"17362",543,"1","ScnbKXS_14162-HRSCAF-16520_7220348"
"17363",543,"1","ScnbKXS_14162-HRSCAF-16520_7978471"
"17364",543,"1","ScnbKXS_14162-HRSCAF-16520_7987755"
"17365",543,"1","ScnbKXS_14162-HRSCAF-16520_7987756"
"17366",543,"1","ScnbKXS_14162-HRSCAF-16520_8102530"
"17367",543,"1","ScnbKXS_14162-HRSCAF-16520_8105832"
"17368",543,"1","ScnbKXS_14162-HRSCAF-16520_9037677"
"17369",543,"1","ScnbKXS_14162-HRSCAF-16520_9336147"
"17370",543,"1","ScnbKXS_14162-HRSCAF-16520_10342656"
"17371",543,"1","ScnbKXS_14162-HRSCAF-16520_11290522"
"17372",543,"1","ScnbKXS_14162-HRSCAF-16520_11960615"
"17373",543,"1","ScnbKXS_14162-HRSCAF-16520_12019783"
"17374",543,"1","ScnbKXS_14162-HRSCAF-16520_12736083"
"17375",543,"1","ScnbKXS_14162-HRSCAF-16520_12916356"
"17376",543,"1","ScnbKXS_14162-HRSCAF-16520_12916368"
"17377",543,"1","ScnbKXS_14162-HRSCAF-16520_12916369"
"17378",543,"1","ScnbKXS_14162-HRSCAF-16520_12917302"
"17379",543,"1","ScnbKXS_14162-HRSCAF-16520_13165887"
"17380",543,"1","ScnbKXS_14162-HRSCAF-16520_13165965"
"17381",544,"1","ScnbKXS_14162-HRSCAF-16520_7221640"
"17382",544,"1","ScnbKXS_14162-HRSCAF-16520_7129989"
"17383",544,"1","ScnbKXS_14162-HRSCAF-16520_7433207"
"17384",544,"1","ScnbKXS_14162-HRSCAF-16520_7436181"
"17385",544,"1","ScnbKXS_14162-HRSCAF-16520_7478814"
"17386",544,"1","ScnbKXS_14162-HRSCAF-16520_7664187"
"17387",544,"1","ScnbKXS_14162-HRSCAF-16520_7970724"
"17388",544,"1","ScnbKXS_14162-HRSCAF-16520_7987789"
"17389",544,"1","ScnbKXS_14162-HRSCAF-16520_8093064"
"17390",544,"1","ScnbKXS_14162-HRSCAF-16520_8104043"
"17391",545,"1","ScnbKXS_14162-HRSCAF-16520_7131259"
"17392",545,"1","ScnbKXS_14162-HRSCAF-16520_7131262"
"17393",545,"1","ScnbKXS_14162-HRSCAF-16520_7217714"
"17394",546,"1","ScnbKXS_14162-HRSCAF-16520_7437305"
"17395",546,"1","ScnbKXS_14162-HRSCAF-16520_7131561"
"17396",546,"1","ScnbKXS_14162-HRSCAF-16520_7469511"
"17397",546,"1","ScnbKXS_14162-HRSCAF-16520_7664656"
"17398",546,"1","ScnbKXS_14162-HRSCAF-16520_7978056"
"17399",546,"1","ScnbKXS_14162-HRSCAF-16520_7984762"
"17400",546,"1","ScnbKXS_14162-HRSCAF-16520_8101127"
"17401",546,"1","ScnbKXS_14162-HRSCAF-16520_8101150"
"17402",546,"1","ScnbKXS_14162-HRSCAF-16520_8295946"
"17403",546,"1","ScnbKXS_14162-HRSCAF-16520_8300277"
"17404",546,"1","ScnbKXS_14162-HRSCAF-16520_8340907"
"17405",546,"1","ScnbKXS_14162-HRSCAF-16520_8687236"
"17406",546,"1","ScnbKXS_14162-HRSCAF-16520_8895212"
"17407",546,"1","ScnbKXS_14162-HRSCAF-16520_9033220"
"17408",546,"1","ScnbKXS_14162-HRSCAF-16520_9035548"
"17409",546,"1","ScnbKXS_14162-HRSCAF-16520_9636920"
"17410",546,"1","ScnbKXS_14162-HRSCAF-16520_9676835"
"17411",546,"1","ScnbKXS_14162-HRSCAF-16520_9677747"
"17412",546,"1","ScnbKXS_14162-HRSCAF-16520_10303209"
"17413",546,"1","ScnbKXS_14162-HRSCAF-16520_10975830"
"17414",546,"1","ScnbKXS_14162-HRSCAF-16520_11199022"
"17415",546,"1","ScnbKXS_14162-HRSCAF-16520_11273162"
"17416",546,"1","ScnbKXS_14162-HRSCAF-16520_11314454"
"17417",546,"1","ScnbKXS_14162-HRSCAF-16520_11314491"
"17418",546,"1","ScnbKXS_14162-HRSCAF-16520_11563489"
"17419",546,"1","ScnbKXS_14162-HRSCAF-16520_11564676"
"17420",546,"1","ScnbKXS_14162-HRSCAF-16520_11564951"
"17421",546,"1","ScnbKXS_14162-HRSCAF-16520_11566093"
"17422",546,"1","ScnbKXS_14162-HRSCAF-16520_11934004"
"17423",546,"1","ScnbKXS_14162-HRSCAF-16520_11934026"
"17424",546,"1","ScnbKXS_14162-HRSCAF-16520_11934197"
"17425",546,"1","ScnbKXS_14162-HRSCAF-16520_11961843"
"17426",546,"1","ScnbKXS_14162-HRSCAF-16520_11962205"
"17427",546,"1","ScnbKXS_14162-HRSCAF-16520_11968120"
"17428",546,"1","ScnbKXS_14162-HRSCAF-16520_11968124"
"17429",546,"1","ScnbKXS_14162-HRSCAF-16520_12015371"
"17430",546,"1","ScnbKXS_14162-HRSCAF-16520_12015533"
"17431",546,"1","ScnbKXS_14162-HRSCAF-16520_12015578"
"17432",546,"1","ScnbKXS_14162-HRSCAF-16520_12015929"
"17433",546,"1","ScnbKXS_14162-HRSCAF-16520_12016277"
"17434",546,"1","ScnbKXS_14162-HRSCAF-16520_12017870"
"17435",546,"1","ScnbKXS_14162-HRSCAF-16520_12019149"
"17436",546,"1","ScnbKXS_14162-HRSCAF-16520_12171765"
"17437",546,"1","ScnbKXS_14162-HRSCAF-16520_12173652"
"17438",546,"1","ScnbKXS_14162-HRSCAF-16520_12180866"
"17439",546,"1","ScnbKXS_14162-HRSCAF-16520_12180941"
"17440",546,"1","ScnbKXS_14162-HRSCAF-16520_12180956"
"17441",546,"1","ScnbKXS_14162-HRSCAF-16520_12184554"
"17442",546,"1","ScnbKXS_14162-HRSCAF-16520_12191718"
"17443",546,"1","ScnbKXS_14162-HRSCAF-16520_12191981"
"17444",546,"1","ScnbKXS_14162-HRSCAF-16520_12193907"
"17445",546,"1","ScnbKXS_14162-HRSCAF-16520_12522112"
"17446",546,"1","ScnbKXS_14162-HRSCAF-16520_12736127"
"17447",546,"1","ScnbKXS_14162-HRSCAF-16520_12742745"
"17448",546,"1","ScnbKXS_14162-HRSCAF-16520_12743872"
"17449",547,"1","ScnbKXS_14162-HRSCAF-16520_7437461"
"17450",547,"1","ScnbKXS_14162-HRSCAF-16520_7663862"
"17451",547,"1","ScnbKXS_14162-HRSCAF-16520_8435744"
"17452",548,"1","ScnbKXS_14162-HRSCAF-16520_8107624"
"17453",548,"1","ScnbKXS_14162-HRSCAF-16520_8107626"
"17454",549,"1","ScnbKXS_14162-HRSCAF-16520_8303662"
"17455",549,"1","ScnbKXS_14162-HRSCAF-16520_8295763"
"17456",549,"1","ScnbKXS_14162-HRSCAF-16520_8436102"
"17457",549,"1","ScnbKXS_14162-HRSCAF-16520_8457991"
"17458",550,"1","ScnbKXS_14162-HRSCAF-16520_8297358"
"17459",550,"1","ScnbKXS_14162-HRSCAF-16520_8335496"
"17460",550,"1","ScnbKXS_14162-HRSCAF-16520_8337528"
"17461",551,"1","ScnbKXS_14162-HRSCAF-16520_8740888"
"17462",551,"1","ScnbKXS_14162-HRSCAF-16520_8689667"
"17463",551,"1","ScnbKXS_14162-HRSCAF-16520_8742697"
"17464",551,"1","ScnbKXS_14162-HRSCAF-16520_8742768"
"17465",552,"1","ScnbKXS_14162-HRSCAF-16520_8741705"
"17466",552,"1","ScnbKXS_14162-HRSCAF-16520_8741645"
"17467",553,"1","ScnbKXS_14162-HRSCAF-16520_8895061"
"17468",553,"1","ScnbKXS_14162-HRSCAF-16520_8895454"
"17469",553,"1","ScnbKXS_14162-HRSCAF-16520_8895883"
"17470",553,"1","ScnbKXS_14162-HRSCAF-16520_8895911"
"17471",553,"1","ScnbKXS_14162-HRSCAF-16520_8895916"
"17472",553,"1","ScnbKXS_14162-HRSCAF-16520_8897643"
"17473",553,"1","ScnbKXS_14162-HRSCAF-16520_9039047"
"17474",554,"1","ScnbKXS_14162-HRSCAF-16520_8927647"
"17475",554,"1","ScnbKXS_14162-HRSCAF-16520_9031943"
"17476",554,"1","ScnbKXS_14162-HRSCAF-16520_9033431"
"17477",555,"1","ScnbKXS_14162-HRSCAF-16520_9405410"
"17478",555,"1","ScnbKXS_14162-HRSCAF-16520_9405412"
"17479",556,"1","ScnbKXS_14162-HRSCAF-16520_9660305"
"17480",556,"1","ScnbKXS_14162-HRSCAF-16520_9405606"
"17481",556,"1","ScnbKXS_14162-HRSCAF-16520_9660620"
"17482",556,"1","ScnbKXS_14162-HRSCAF-16520_9660780"
"17483",556,"1","ScnbKXS_14162-HRSCAF-16520_9661735"
"17484",556,"1","ScnbKXS_14162-HRSCAF-16520_9662581"
"17485",557,"1","ScnbKXS_14162-HRSCAF-16520_9660735"
"17486",557,"1","ScnbKXS_14162-HRSCAF-16520_9405614"
"17487",557,"1","ScnbKXS_14162-HRSCAF-16520_9640675"
"17488",557,"1","ScnbKXS_14162-HRSCAF-16520_9640699"
"17489",557,"1","ScnbKXS_14162-HRSCAF-16520_9641282"
"17490",557,"1","ScnbKXS_14162-HRSCAF-16520_9643258"
"17491",557,"1","ScnbKXS_14162-HRSCAF-16520_9643287"
"17492",557,"1","ScnbKXS_14162-HRSCAF-16520_9661403"
"17493",557,"1","ScnbKXS_14162-HRSCAF-16520_9662783"
"17494",557,"1","ScnbKXS_14162-HRSCAF-16520_9676621"
"17495",557,"1","ScnbKXS_14162-HRSCAF-16520_10037811"
"17496",557,"1","ScnbKXS_14162-HRSCAF-16520_10340384"
"17497",557,"1","ScnbKXS_14162-HRSCAF-16520_10438171"
"17498",557,"1","ScnbKXS_14162-HRSCAF-16520_10440368"
"17499",557,"1","ScnbKXS_14162-HRSCAF-16520_10442090"
"17500",557,"1","ScnbKXS_14162-HRSCAF-16520_10975651"
"17501",558,"1","ScnbKXS_14162-HRSCAF-16520_9450578"
"17502",558,"1","ScnbKXS_14162-HRSCAF-16520_9450666"
"17503",559,"1","ScnbKXS_14162-HRSCAF-16520_9662521"
"17504",559,"1","ScnbKXS_14162-HRSCAF-16520_9450779"
"17505",559,"1","ScnbKXS_14162-HRSCAF-16520_9549225"
"17506",559,"1","ScnbKXS_14162-HRSCAF-16520_9549557"
